protected_area_id,land_name,land_type,distance_km,main_id,source_id
306884,Lac La Mothe (l'île) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,36.661,QC-MAIN-92628f16,https://www.protectedplanet.net
306884,Lac La Mothe (l'île) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,46.179,QC-MAIN-64595b02,https://www.protectedplanet.net
306885,Péribonka Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,31.171,QC-MAIN-3aa117d8,https://www.protectedplanet.net
306890,Pointe aux Pères Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,36.124,QC-MAIN-3aa117d8,https://www.protectedplanet.net
306893,Îlets De Quen (175) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,28.028,QC-MAIN-e25eed27,https://www.protectedplanet.net
306893,Îlets De Quen (175) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,3.822,QC-MAIN-8d6616b4,https://www.protectedplanet.net
306894,"Cayes de l'Est, Île A (182) Island Or Peninsula Inhabited By A Colony Of Birds",Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,42.486,QC-MAIN-e25eed27,https://www.protectedplanet.net
306894,"Cayes de l'Est, Île A (182) Island Or Peninsula Inhabited By A Colony Of Birds",Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,14.139,QC-MAIN-8d6616b4,https://www.protectedplanet.net
306896,Luskville (Plage-Albert-Tremblay) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,39.743,ON-MAIN-470b504b,https://www.protectedplanet.net
306896,Luskville (Plage-Albert-Tremblay) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,23.811,ON-MAIN-dca9cce7,https://www.protectedplanet.net
306899,Queens-Park Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,27.9,ON-MAIN-470b504b,https://www.protectedplanet.net
306899,Queens-Park Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,15.012,ON-MAIN-dca9cce7,https://www.protectedplanet.net
306904,Fassett (Section De) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,8.792,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306904,Fassett (Section De) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,46.437,QC-MAIN-a2c6775d,https://www.protectedplanet.net
306905,Pointe-au-Chêne (section de) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,3.591,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306905,Pointe-au-Chêne (section de) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,47.808,QC-MAIN-a2c6775d,https://www.protectedplanet.net
306907,Rivière des Outaouais - Aval rivière Rouge Muskrat Habitat,Habitat faunique : Habitat du rat musqué,3.346,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306908,Rivière des Outaouais (Calumet) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,3.991,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306909,"Papineauville (Baie de la Pentecôte, section est) Water Fowl Gathering Area",Habitat faunique : Aire de concentration d'oiseaux aquatiques,22.654,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306909,"Papineauville (Baie de la Pentecôte, section est) Water Fowl Gathering Area",Habitat faunique : Aire de concentration d'oiseaux aquatiques,46.484,QC-MAIN-a2c6775d,https://www.protectedplanet.net
306910,Papineauville (section ouest) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,24.479,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306910,Papineauville (section ouest) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,47.592,QC-MAIN-a2c6775d,https://www.protectedplanet.net
306911,Grande Presqu'île (section au sud) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,24.361,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306911,Grande Presqu'île (section au sud) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,49.023,QC-MAIN-a2c6775d,https://www.protectedplanet.net
306912,Marais aux Rubaniers (Plaisance) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,29.663,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306912,Marais aux Rubaniers (Plaisance) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,49.811,ON-MAIN-470b504b,https://www.protectedplanet.net
306913,Baie Dubé (section sud) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,32.144,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
306913,Baie Dubé (section sud) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,45.992,ON-MAIN-470b504b,https://www.protectedplanet.net
306913,Baie Dubé (section sud) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,47.261,ON-MAIN-dca9cce7,https://www.protectedplanet.net
306930,lac Saint-Louis (Beaconsfield) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,35.36,QC-MAIN-715d4318,https://www.protectedplanet.net
306930,lac Saint-Louis (Beaconsfield) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,41.114,QC-MAIN-22426144,https://www.protectedplanet.net
306930,lac Saint-Louis (Beaconsfield) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,27.335,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
306930,lac Saint-Louis (Beaconsfield) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,34.899,QC-MAIN-529c96b4,https://www.protectedplanet.net
306930,lac Saint-Louis (Beaconsfield) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,13.092,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306930,lac Saint-Louis (Beaconsfield) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,40.684,QC-MAIN-0414a373,https://www.protectedplanet.net
306931,lac Saint-Louis (Pointe-Claire) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,32.091,QC-MAIN-715d4318,https://www.protectedplanet.net
306931,lac Saint-Louis (Pointe-Claire) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,37.888,QC-MAIN-22426144,https://www.protectedplanet.net
306931,lac Saint-Louis (Pointe-Claire) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,29.687,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
306931,lac Saint-Louis (Pointe-Claire) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,31.938,QC-MAIN-529c96b4,https://www.protectedplanet.net
306931,lac Saint-Louis (Pointe-Claire) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,9.888,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306931,lac Saint-Louis (Pointe-Claire) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,37.444,QC-MAIN-0414a373,https://www.protectedplanet.net
306932,lac Saint-Louis (Baie de Valois) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,30.416,QC-MAIN-715d4318,https://www.protectedplanet.net
306932,lac Saint-Louis (Baie de Valois) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,36.107,QC-MAIN-22426144,https://www.protectedplanet.net
306932,lac Saint-Louis (Baie de Valois) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,32.827,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
306932,lac Saint-Louis (Baie de Valois) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,30.469,QC-MAIN-529c96b4,https://www.protectedplanet.net
306932,lac Saint-Louis (Baie de Valois) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,8.099,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306932,lac Saint-Louis (Baie de Valois) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,35.669,QC-MAIN-0414a373,https://www.protectedplanet.net
306933,Lac St-Louis (Centre du Lac) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,26.78,QC-MAIN-715d4318,https://www.protectedplanet.net
306933,Lac St-Louis (Centre du Lac) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,31.744,QC-MAIN-22426144,https://www.protectedplanet.net
306933,Lac St-Louis (Centre du Lac) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,27.018,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
306933,Lac St-Louis (Centre du Lac) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,27.78,QC-MAIN-529c96b4,https://www.protectedplanet.net
306933,Lac St-Louis (Centre du Lac) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,3.927,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306933,Lac St-Louis (Centre du Lac) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,31.368,QC-MAIN-0414a373,https://www.protectedplanet.net
306934,lac Saint-Louis (Île Dixie) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,25.759,QC-MAIN-715d4318,https://www.protectedplanet.net
306934,lac Saint-Louis (Île Dixie) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,30.698,QC-MAIN-22426144,https://www.protectedplanet.net
306934,lac Saint-Louis (Île Dixie) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,37.553,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
306934,lac Saint-Louis (Île Dixie) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,26.841,QC-MAIN-529c96b4,https://www.protectedplanet.net
306934,lac Saint-Louis (Île Dixie) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,2.913,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306934,lac Saint-Louis (Île Dixie) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,30.32,QC-MAIN-0414a373,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,49.453,QC-MAIN-1eee4ace,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,47.16,QC-MAIN-844dcc47,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,15.807,QC-MAIN-715d4318,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,17.752,QC-MAIN-22426144,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,49.489,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,20.385,QC-MAIN-529c96b4,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,9.442,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306935,Bassin de la Prairie (Île des Soeurs) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,17.567,QC-MAIN-0414a373,https://www.protectedplanet.net
306936,Bassin de la Prairie (Grand Herbier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,48.149,QC-MAIN-1eee4ace,https://www.protectedplanet.net
306936,Bassin de la Prairie (Grand Herbier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,45.861,QC-MAIN-844dcc47,https://www.protectedplanet.net
306936,Bassin de la Prairie (Grand Herbier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,14.645,QC-MAIN-715d4318,https://www.protectedplanet.net
306936,Bassin de la Prairie (Grand Herbier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,15.723,QC-MAIN-22426144,https://www.protectedplanet.net
306936,Bassin de la Prairie (Grand Herbier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,19.892,QC-MAIN-529c96b4,https://www.protectedplanet.net
306936,Bassin de la Prairie (Grand Herbier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,11.669,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306936,Bassin de la Prairie (Grand Herbier) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,15.591,QC-MAIN-0414a373,https://www.protectedplanet.net
306937,Canal de la Rive Sud (Rivière de la Tortue) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,20.15,QC-MAIN-715d4318,https://www.protectedplanet.net
306937,Canal de la Rive Sud (Rivière de la Tortue) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,20.63,QC-MAIN-22426144,https://www.protectedplanet.net
306937,Canal de la Rive Sud (Rivière de la Tortue) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,48.484,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
306937,Canal de la Rive Sud (Rivière de la Tortue) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,24.978,QC-MAIN-529c96b4,https://www.protectedplanet.net
306937,Canal de la Rive Sud (Rivière de la Tortue) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,11.824,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306937,Canal de la Rive Sud (Rivière de la Tortue) Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,20.646,QC-MAIN-0414a373,https://www.protectedplanet.net
306941,Fleuve Saint-Laurent (Iles de Boucherville) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,33.125,QC-MAIN-1eee4ace,https://www.protectedplanet.net
306941,Fleuve Saint-Laurent (Iles de Boucherville) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,30.842,QC-MAIN-844dcc47,https://www.protectedplanet.net
306941,Fleuve Saint-Laurent (Iles de Boucherville) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,3.629,QC-MAIN-715d4318,https://www.protectedplanet.net
306941,Fleuve Saint-Laurent (Iles de Boucherville) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,13.906,QC-MAIN-22426144,https://www.protectedplanet.net
306941,Fleuve Saint-Laurent (Iles de Boucherville) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,3.82,QC-MAIN-529c96b4,https://www.protectedplanet.net
306941,Fleuve Saint-Laurent (Iles de Boucherville) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,22.252,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
306941,Fleuve Saint-Laurent (Iles de Boucherville) Muskrat Habitat,Habitat faunique : Habitat du rat musqué,12.84,QC-MAIN-0414a373,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,37.053,QC-MAIN-1eee4ace,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,39.347,QC-MAIN-844dcc47,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,46.526,QC-MAIN-2cf66e65,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,46.526,QC-MAIN-eb73fd68,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,12.98,QC-MAIN-11c40b1f,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,12.736,QC-MAIN-3e146840,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,12.98,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
306943,fleuve Saint-Laurent. - Île Girodeau la Traverse Muskrat Habitat,Habitat faunique : Habitat du rat musqué,12.046,QC-MAIN-6a26086e,https://www.protectedplanet.net
306948,Battures de Gentilly Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,39.62,QC-MAIN-eac5a52b,https://www.protectedplanet.net
306948,Battures de Gentilly Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,3.673,QC-MAIN-c8966bdc,https://www.protectedplanet.net
306948,Battures de Gentilly Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,10.205,QC-MAIN-2cf66e65,https://www.protectedplanet.net
306948,Battures de Gentilly Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,4.935,QC-MAIN-c1cc9f7c,https://www.protectedplanet.net
306948,Battures de Gentilly Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,10.205,QC-MAIN-eb73fd68,https://www.protectedplanet.net
306951,Pointe de Grondines Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,14.541,QC-MAIN-eac5a52b,https://www.protectedplanet.net
306951,Pointe de Grondines Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,31.904,QC-MAIN-c8966bdc,https://www.protectedplanet.net
306951,Pointe de Grondines Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,38.377,QC-MAIN-2cf66e65,https://www.protectedplanet.net
306951,Pointe de Grondines Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,33.06,QC-MAIN-c1cc9f7c,https://www.protectedplanet.net
306951,Pointe de Grondines Water Fowl Gathering Area,Habitat faunique : Aire de concentration d'oiseaux aquatiques,38.377,QC-MAIN-eb73fd68,https://www.protectedplanet.net
